"id","taxonID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","scientificName","acceptedNameUsage","parentNameUsage","namePublishedIn","namePublishedInYear","higherClassification","phylum","class","order","family","genus","specificEpithet","infraspecificEpithet","taxonRank","scientificNameAuthorship","taxonomicStatus","nomenclaturalStatus","modified","bibliographicCitation","references"
"80","80","","","","Caryocaraceae Szyszył.","","","","","Flora;Angiospermas;Caryocaraceae Szyszył.","","","","Caryocaraceae","","","","FAMILIA","Szyszył.","NOME_ACEITO","NOME_CORRETO","2015-05-11 12:38:12.993","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB80"
"81","81","","","","Caryophyllaceae Juss.","","","","","Flora;Angiospermas;Caryophyllaceae Juss.","","","","Caryophyllaceae","","","","FAMILIA","Juss.","NOME_ACEITO","NOME_CORRETO_VIA_CONSERVACAO","2017-01-19 17:06:13.263","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB81"
"82","82","","","","Celastraceae R.Br.","","","","","Flora;Angiospermas;Celastraceae R.Br.","","","","Celastraceae","","","","FAMILIA","R.Br.","NOME_ACEITO","NOME_CORRETO","2017-04-26 12:02:37.129","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB82"
"83","83","","","","Ceratophyllaceae Gray","","","","","Flora;Angiospermas;Ceratophyllaceae Gray","","","","Ceratophyllaceae","","","","FAMILIA","Gray","NOME_ACEITO","NOME_CORRETO","2016-12-27 18:42:29.922","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB83"
"84","84","","","","Chloranthaceae R.Br. ex Sims","","","","","Flora;Angiospermas;Chloranthaceae R.Br. ex Sims","","","","Chloranthaceae","","","","FAMILIA","R.Br. ex Sims","NOME_ACEITO","NOME_CORRETO","2016-12-29 22:24:22.398","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB84"
"85","85","","","","Chrysobalanaceae R.Br.","","","","","Flora;Angiospermas;Chrysobalanaceae R.Br.","","","","Chrysobalanaceae","","","","FAMILIA","R.Br.","NOME_ACEITO","NOME_CORRETO","2017-03-08 12:14:36.617","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB85"
"86","86","","","","Cistaceae Juss.","","","","","Flora;Angiospermas;Cistaceae Juss.","","","","Cistaceae","","","","FAMILIA","Juss.","NOME_ACEITO","NOME_CORRETO_VIA_CONSERVACAO","2017-05-23 14:14:59.952","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB86"
"88","88","","","","Clethraceae Klotzsch","","","","","Flora;Angiospermas;Clethraceae Klotzsch","","","","Clethraceae","","","","FAMILIA","Klotzsch","NOME_ACEITO","NOME_CORRETO","2017-03-26 09:21:58.985","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB88"
"89","89","","","","Clusiaceae Lindl.","","","","","Flora;Angiospermas;Clusiaceae Lindl.","","","","Clusiaceae","","","","FAMILIA","Lindl.","NOME_ACEITO","NOME_CORRETO_VIA_CONSERVACAO","2016-11-07 14:11:07.576","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB89"
"90","90","","","","Combretaceae R.Br.","","","","","Flora;Angiospermas;Combretaceae R.Br.","","","","Combretaceae","","","","FAMILIA","R.Br.","NOME_ACEITO","NOME_CORRETO","2017-04-07 14:46:10.621","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB90"
"91","91","","","","Commelinaceae Mirb.","","","","","Flora;Angiospermas;Commelinaceae Mirb.","","","","Commelinaceae","","","","FAMILIA","Mirb.","NOME_ACEITO","NOME_CORRETO_VIA_CONSERVACAO","2017-06-07 15:50:00.103","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB91"
"92","92","","","","Connaraceae R.Br.","","","","","Flora;Angiospermas;Connaraceae R.Br.","","","","Connaraceae","","","","FAMILIA","R.Br.","NOME_ACEITO","NOME_CORRETO","2016-07-18 10:35:16.97","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB92"
"93","93","","","","Convolvulaceae Juss.","","","","","Flora;Angiospermas;Convolvulaceae Juss.","","","","Convolvulaceae","","","","FAMILIA","Juss.","NOME_ACEITO","NOME_CORRETO","2017-06-07 18:25:06.945","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB93"
"95","95","","","","Crassulaceae J.St.-Hil.","","","","","Flora;Angiospermas;Crassulaceae J.St.-Hil.","","","","Crassulaceae","","","","FAMILIA","J.St.-Hil.","NOME_ACEITO","NOME_CORRETO","2017-01-23 16:37:23.298","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB95"
"96","96","","","","Cunoniaceae R.Br.","","","","","Flora;Angiospermas;Cunoniaceae R.Br.","","","","Cunoniaceae","","","","FAMILIA","R.Br.","NOME_ACEITO","NOME_CORRETO","2015-05-11 16:46:40.322","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB96"
"98","98","","","","Cyclanthaceae Poit. ex A.Rich.","","","","","Flora;Angiospermas;Cyclanthaceae Poit. ex A.Rich.","","","","Cyclanthaceae","","","","FAMILIA","Poit. ex A.Rich.","NOME_ACEITO","NOME_CORRETO","2017-03-27 12:53:25.345","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB98"
"99","99","","","","Cymodoceaceae Benth. & Hook.f.","","","","","Flora;Angiospermas;Cymodoceaceae Benth. & Hook.f.","","","","Cymodoceaceae","","","","FAMILIA","Benth. & Hook.f.","NOME_ACEITO","NOME_CORRETO","2017-02-02 11:59:01.289","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB99"
"100","100","","","","Cyperaceae Juss.","","","","","Flora;Angiospermas;Cyperaceae Juss.","","","","Cyperaceae","","","","FAMILIA","Juss.","NOME_ACEITO","NOME_CORRETO","2017-05-03 16:30:00.64","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB100"
"101","101","","","","Cyrillaceae Lindl.","","","","","Flora;Angiospermas;Cyrillaceae Lindl.","","","","Cyrillaceae","","","","FAMILIA","Lindl.","NOME_ACEITO","NOME_CORRETO_VIA_CONSERVACAO","2017-03-26 23:26:47.789","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB101"
"102","102","","","","Dichapetalaceae Baill.","","","","","Flora;Angiospermas;Dichapetalaceae Baill.","","","","Dichapetalaceae","","","","FAMILIA","Baill.","NOME_ACEITO","NOME_CORRETO","2016-07-31 13:11:47.709","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB102"
"103","103","","","","Dilleniaceae Salisb.","","","","","Flora;Angiospermas;Dilleniaceae Salisb.","","","","Dilleniaceae","","","","FAMILIA","Salisb.","NOME_ACEITO","NOME_CORRETO","2017-01-03 22:28:00.371","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB103"
"104","104","","","","Dioscoreaceae R.Br.","","","","","Flora;Angiospermas;Dioscoreaceae R.Br.","","","","Dioscoreaceae","","","","FAMILIA","R.Br.","NOME_ACEITO","NOME_CORRETO","2017-02-26 12:39:20.06","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB104"
"105","105","","","","Droseraceae Salisb.","","","","","Flora;Angiospermas;Droseraceae Salisb.","","","","Droseraceae","","","","FAMILIA","Salisb.","NOME_ACEITO","NOME_CORRETO","2017-06-12 15:56:06.132","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB105"
"106","106","","","","Ebenaceae Gürke","","","","","Flora;Angiospermas;Ebenaceae Gürke","","","","Ebenaceae","","","","FAMILIA","Gürke","NOME_ACEITO","NOME_CORRETO","2017-04-27 09:14:03.312","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB106"
"107","107","","","","Elaeocarpaceae Juss.","","","","","Flora;Angiospermas;Elaeocarpaceae Juss.","","","","Elaeocarpaceae","","","","FAMILIA","Juss.","NOME_ACEITO","NOME_CORRETO","2016-12-29 11:00:03.205","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB107"
"108","108","","","","Elatinaceae Dumort.","","","","","Flora;Angiospermas;Elatinaceae Dumort.","","","","Elatinaceae","","","","FAMILIA","Dumort.","NOME_ACEITO","NOME_CORRETO","2015-05-11 17:19:03.692","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB108"
"109","109","","","","Ericaceae Juss.","","","","","Flora;Angiospermas;Ericaceae Juss.","","","","Ericaceae","","","","FAMILIA","Juss.","NOME_ACEITO","NOME_CORRETO","2017-03-26 23:06:01.171","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB109"
"110","110","","","","Eriocaulaceae Martinov","","","","","Flora;Angiospermas;Eriocaulaceae Martinov","","","","Eriocaulaceae","","","","FAMILIA","Martinov","NOME_ACEITO","NOME_CORRETO","2017-01-16 14:34:22.267","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB110"
"111","111","","","","Erythroxylaceae Kunth","","","","","Flora;Angiospermas;Erythroxylaceae Kunth","","","","Erythroxylaceae","","","","FAMILIA","Kunth","NOME_ACEITO","NOME_CORRETO","2017-01-26 16:16:23.977","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB111"
"112","112","","","","Escalloniaceae R. Br.ex Dumort.","","","","","Flora;Angiospermas;Escalloniaceae R. Br.ex Dumort.","","","","Escalloniaceae","","","","FAMILIA","R. Br.ex Dumort.","NOME_ACEITO","NOME_CORRETO","2017-05-31 16:07:42.947","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB112"
"113","113","","","","Euphorbiaceae Juss.","","","","","Flora;Angiospermas;Euphorbiaceae Juss.","","","","Euphorbiaceae","","","","FAMILIA","Juss.","NOME_ACEITO","NOME_CORRETO","2017-05-03 11:34:58.446","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB113"
"115","115","","","","Fabaceae Lindl.","","","","","Flora;Angiospermas;Fabaceae Lindl.","","","","Fabaceae","","","","FAMILIA","Lindl.","NOME_ACEITO","NOME_CORRETO","2017-06-12 15:14:17.643","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB115"
"116","116","","","","Gelsemiaceae (G.Don) Struwe & V.A.Albert","","","","","Flora;Angiospermas;Gelsemiaceae (G.Don) Struwe & V.A.Albert","","","","Gelsemiaceae","","","","FAMILIA","(G.Don) Struwe & V.A.Albert","NOME_ACEITO","NOME_CORRETO","2016-06-22 16:07:48.319","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB116"
"117","117","","","","Gentianaceae Juss.","","","","","Flora;Angiospermas;Gentianaceae Juss.","","","","Gentianaceae","","","","FAMILIA","Juss.","NOME_ACEITO","NOME_CORRETO","2017-06-12 20:44:48.782","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB117"
"118","118","","","","Geraniaceae Juss.","","","","","Flora;Angiospermas;Geraniaceae Juss.","","","","Geraniaceae","","","","FAMILIA","Juss.","NOME_ACEITO","NOME_CORRETO","2016-10-21 20:23:56.35","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB118"
"119","119","","","","Gesneriaceae Rich. & Juss. ex DC.","","","","","Flora;Angiospermas;Gesneriaceae Rich. & Juss. ex DC.","","","","Gesneriaceae","","","","FAMILIA","Rich. & Juss. ex DC.","NOME_ACEITO","NOME_CORRETO_VIA_CONSERVACAO","2017-06-05 15:19:47.948","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB119"
"120","120","","","","Goodeniaceae R.Br.","","","","","Flora;Angiospermas;Goodeniaceae R.Br.","","","","Goodeniaceae","","","","FAMILIA","R.Br.","NOME_ACEITO","NOME_CORRETO","2016-05-16 19:25:21.684","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB120"
"121","121","","","","Goupiaceae Miers","","","","","Flora;Angiospermas;Goupiaceae Miers","","","","Goupiaceae","","","","FAMILIA","Miers","NOME_ACEITO","NOME_CORRETO","2016-11-30 16:08:09.858","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB121"
"123","123","","","","Gunneraceae Meisn.","","","","","Flora;Angiospermas;Gunneraceae Meisn.","","","","Gunneraceae","","","","FAMILIA","Meisn.","NOME_ACEITO","NOME_CORRETO","2016-12-21 17:46:44.147","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB123"
"125","125","","","","Haloragaceae R.Br.","","","","","Flora;Angiospermas;Haloragaceae R.Br.","","","","Haloragaceae","","","","FAMILIA","R.Br.","NOME_ACEITO","NOME_CORRETO_VIA_CONSERVACAO","2016-11-18 15:02:17.767","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB125"
"126","126","","","","Heliconiaceae Nakai","","","","","Flora;Angiospermas;Heliconiaceae Nakai","","","","Heliconiaceae","","","","FAMILIA","Nakai","NOME_ACEITO","NOME_CORRETO","2015-05-12 16:50:24.448","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB126"
"127","127","","","","Hernandiaceae Blume","","","","","Flora;Angiospermas;Hernandiaceae Blume","","","","Hernandiaceae","","","","FAMILIA","Blume","NOME_ACEITO","NOME_CORRETO","2017-05-23 15:04:02.686","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB127"
"129","129","","","","Humiriaceae A.Juss.","","","","","Flora;Angiospermas;Humiriaceae A.Juss.","","","","Humiriaceae","","","","FAMILIA","A.Juss.","NOME_ACEITO","NOME_CORRETO","2015-05-12 16:56:58.271","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB129"
"130","130","","","","Hydnoraceae C. Agardh","","","","","Flora;Angiospermas;Hydnoraceae C. Agardh","","","","Hydnoraceae","","","","FAMILIA","C. Agardh","NOME_ACEITO","NOME_CORRETO","2015-05-12 17:03:47.203","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB130"
"131","131","","","","Hydrocharitaceae Juss.","","","","","Flora;Angiospermas;Hydrocharitaceae Juss.","","","","Hydrocharitaceae","","","","FAMILIA","Juss.","NOME_ACEITO","NOME_CORRETO_VIA_CONSERVACAO","2017-04-05 20:19:39.159","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB131"
"132","132","","","","Hydroleaceae R. Brown ex Edwards","","","","","Flora;Angiospermas;Hydroleaceae R. Brown ex Edwards","","","","Hydroleaceae","","","","FAMILIA","R. Brown ex Edwards","NOME_ACEITO","NOME_CORRETO","2016-12-28 20:23:46.713","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB132"
